KEY,AggLoadID,AggTotalRev,AggLdCost,AggLdMiles,AggLdMargin,AggOrgZip,AggDstZip
1364718_77571_75050,6773238,825,477,278,348,77571,75050
1364718_77571_75050,6772941,825,477,278,348,77571,75050
1364718_77571_75050,6773461,825,477,278,348,77571,75050
1364718_77571_75050,6773499,825,477,278,348,77571,75050
1364718_77571_75050,6774035,825,477,278,348,77571,75050
1364718_77571_75050,6774038,825,477,278,348,77571,75050
1364718_77571_75050,6774418,825,477,278,348,77571,75050
1364718_77571_75050,6774550,825,477,278,348,77571,75050
1364718_77571_75050,6775449,825,477,278,348,77571,75050
1364718_77571_75050,6775642,825,477,278,348,77571,75050
1364718_77571_75050,6776197,825,477,278,348,77571,75050
1364718_77571_75050,6776191,825,477,278,348,77571,75050
1364718_77571_75050,6776450,825,477,278,348,77571,75050
1364718_77571_75050,6777090,825,477,278,348,77571,75050
1364718_77571_75050,6776449,825,477,278,348,77571,75050
1364718_77571_75050,6776901,825,477,278,348,77571,75050
1364718_77571_75050,6776976,825,477,278,348,77571,75050
1364718_77571_75050,6777694,825,477,278,348,77571,75050
1364718_77571_75050,6777279,825,477,278,348,77571,75050
1364718_77571_75050,6777471,825,477,278,348,77571,75050
1364718_77571_74145,6777738,1428,872,530,555,77571,74145
1365052_35462_27360,6770724,1100,936,559,164,35462,27360
1365052_35462_27360,6770726,1100,936,559,164,35462,27360
1365052_35462_27360,6777503,1100,936,559,164,35462,27360
1365052_35462_27360,6778472,1100,936,559,164,35462,27360
1365739_38305_37801,6774561,899,542,317,357,38305,37801
1365739_38305_37801,6774563,899,542,317,357,38305,37801
1365783_40701_30349,6770513,952,484,297,467,40701,30349
1365783_40701_30349,6770514,952,484,297,467,40701,30349
1365783_40701_30349,6770515,952,484,297,467,40701,30349
1365783_40701_30349,6770516,952,484,297,467,40701,30349
1365783_40701_30349,6770517,952,484,297,467,40701,30349
1365783_40701_30349,6773395,952,484,297,467,40701,30349
1365783_40701_30349,6773396,952,484,297,467,40701,30349
1365783_40701_30349,6773397,952,484,297,467,40701,30349
1365783_40701_30349,6773398,952,484,297,467,40701,30349
1365853_27028_30092,6763553,1251,656,370,595,27028,30092
1365853_27028_30092,6763554,1251,656,370,595,27028,30092
1365853_27028_37204,6765183,1416,756,430,660,27028,37204
1365853_27028_37204,6765188,1416,756,430,660,27028,37204
1365853_27028_39705,6768605,1515,913,561,602,27028,39705
1365853_27028_31909,6765178,1103,653,408,450,27028,31909
1365853_27028_30092,6765450,1251,656,370,595,27028,30092
1365853_27028_31909,6768141,1103,653,408,450,27028,31909
1365853_27028_37204,6768143,1416,756,430,660,27028,37204
1365853_27028_37204,6768139,1416,756,430,660,27028,37204
1365853_27028_37204,6770909,1416,756,430,660,27028,37204
1365853_27028_37204,6770904,1416,756,430,660,27028,37204
1365853_27028_31909,6771900,1103,653,408,450,27028,31909
1365853_27028_30092,6772102,1251,656,370,595,27028,30092
1365853_27028_37204,6772093,1416,756,430,660,27028,37204
1365853_27028_45011,6772115,1072,804,482,267,27028,45011
1365853_27028_37204,6772383,1416,756,430,660,27028,37204
1365853_27028_31909,6773963,1103,653,408,450,27028,31909
1365853_27028_45011,6773962,1072,804,482,267,27028,45011
1365853_27028_70087,6773960,2155,1409,821,746,27028,70087
1365853_27028_45011,6776143,1072,804,482,267,27028,45011
1365853_27028_45011,6776236,1072,804,482,267,27028,45011
1366345_27408_30802,6775929,600,445,273,155,27408,30802
1366355_28086_35769,6771432,710,738,410,-28,28086,35769
1366355_28086_37415,6772305,635,502,307,133,28086,37415
1366355_28086_37415,6777261,635,502,307,133,28086,37415
1366702_70577_77423,6766568,600,486,280,114,70577,77423
1366993_29302_35968,6773854,1104,455,277,649,29302,35968
1366993_29302_35968,6777868,1104,455,277,649,29302,35968
1367215_75766_37086,6768375,1650,1095,699,555,75766,37086
1367215_75766_37086,6768420,1650,1095,699,555,75766,37086
1367215_75766_37086,6770235,1650,1095,699,555,75766,37086
1367215_75766_37086,6771382,1650,1095,699,555,75766,37086
1367215_75766_37086,6771688,1650,1095,699,555,75766,37086
1367215_75766_37086,6774338,1650,1095,699,555,75766,37086
1367215_75766_37086,6775926,1650,1095,699,555,75766,37086
1367215_75766_37086,6776211,1650,1095,699,555,75766,37086
1367215_75766_37086,6778448,1650,1095,699,555,75766,37086
1368144_24012_23224,6774055,675,324,187,351,24012,23224
1368630_38388_35462,6767460,750,482,289,268,38388,35462
1368630_38388_35462,6773329,750,482,289,268,38388,35462
1368630_38388_35462,6773600,750,482,289,268,38388,35462
1369306_30083_43311,6772193,890,1109,606,-219,30083,43311
1369557_38671_37931,6767254,763,718,422,45,38671,37931
1369557_38671_75028,6767160,1156,855,498,301,38671,75028
1369557_38671_23005,6767799,2746,1327,842,1418,38671,23005
1369557_38671_32219,6767684,2059,1175,719,885,38671,32219
1369557_38671_39218,6767723,642,353,209,289,38671,39218
1369557_38671_23005,6767740,2746,1327,842,1418,38671,23005
1369557_38671_75052,6768604,1764,923,532,841,38671,75052
1369557_38671_75052,6769391,1764,923,532,841,38671,75052
1369557_38671_37931,6770865,763,718,422,45,38671,37931
1369557_38671_32219,6770092,2059,1175,719,885,38671,32219
1369557_38671_32609,6771024,2141,1336,762,805,38671,32609
1369557_38671_75052,6772123,1764,923,532,841,38671,75052
1369557_38671_75028,6772853,1156,855,498,301,38671,75028
1369557_38671_32219,6772957,2059,1175,719,885,38671,32219
1369557_38671_75028,6772932,1156,855,498,301,38671,75028
1369557_38671_39218,6772907,642,353,209,289,38671,39218
1369557_38671_32609,6773003,2141,1336,762,805,38671,32609
1369557_38671_32219,6773033,2059,1175,719,885,38671,32219
1369557_38671_27703,6773354,2021,1375,800,646,38671,27703
1369557_38671_75028,6774054,1156,855,498,301,38671,75028
1369557_38671_32219,6774251,2059,1175,719,885,38671,32219
1369557_38671_32609,6775728,2141,1336,762,805,38671,32609
1369557_38671_75172,6775579,2059,1282,641,777,38671,75172
1369557_38671_32219,6775656,2059,1175,719,885,38671,32219
1369557_38671_39218,6775733,642,353,209,289,38671,39218
1369557_38671_37931,6775813,763,718,422,45,38671,37931
1369557_38671_23168,6775874,2805,1487,872,1318,38671,23168
1369557_38671_32609,6776718,2141,1336,762,805,38671,32609
1369557_38671_32219,6778559,2059,1175,719,885,38671,32219
1369581_37931_41048,6768400,1325,419,247,906,37931,41048
1369581_37931_41048,6768663,1325,419,247,906,37931,41048
1369581_37931_41048,6769380,1325,419,247,906,37931,41048
1369581_37931_37931,6769466,1650,1033,496,617,37931,37931
1369581_37931_47130,6770292,675,491,294,184,37931,47130
1369581_37931_47130,6771451,675,491,294,184,37931,47130
1369581_37931_41048,6771962,1325,419,247,906,37931,41048
1369581_37931_41048,6771963,1325,419,247,906,37931,41048
1369581_37931_41042,6774240,786,388,239,398,37931,41042
1369581_37931_41048,6774352,1325,419,247,906,37931,41048
1369581_37931_47130,6776051,675,491,294,184,37931,47130
1369581_37931_47130,6777290,675,491,294,184,37931,47130
1369581_37931_41048,6777891,1325,419,247,906,37931,41048
1369581_37931_41048,6777892,1325,419,247,906,37931,41048
1369581_37931_41042,6778730,786,388,239,398,37931,41042
1369586_30705_37072,6774071,710,346,190,364,30705,37072
1369785_27302_37760,6773278,650,475,296,175,27302,37760
1369844_35125_75056,6778753,1300,1206,742,94,35125,75056
1369880_27295_37921,6768015,742,483,281,259,27295,37921
1369880_27295_37921,6771116,742,483,281,259,27295,37921
1369880_27295_37921,6773467,742,483,281,259,27295,37921
1369880_27295_37921,6774348,742,483,281,259,27295,37921
1369880_27295_37921,6776621,742,483,281,259,27295,37921
1369922_77507_78577,6768612,550,638,380,-88,77507,78577
1369922_77507_78577,6769702,550,638,380,-88,77507,78577
1369922_77507_78577,6777440,550,638,380,-88,77507,78577
1369922_77507_78577,6777436,550,638,380,-88,77507,78577
1370041_23237_27596,6759417,1081,241,135,840,23237,27596
1370041_23237_27596,6759418,1081,241,135,840,23237,27596
1370041_23237_27596,6759419,1081,241,135,840,23237,27596
1370041_23237_27596,6759420,1081,241,135,840,23237,27596
1370041_23237_27596,6775629,1081,241,135,840,23237,27596
1370381_75050_38671,6767667,794,783,488,11,75050,38671
1370381_75050_38671,6768295,794,783,488,11,75050,38671
1370381_75050_38671,6768862,794,783,488,11,75050,38671
1370381_75050_38671,6769412,794,783,488,11,75050,38671
1370381_75050_38671,6770203,794,783,488,11,75050,38671
1370381_75050_38671,6770675,794,783,488,11,75050,38671
1370381_75050_38671,6773123,794,783,488,11,75050,38671
1370381_75050_38671,6773097,794,783,488,11,75050,38671
1370381_75050_38671,6774248,794,783,488,11,75050,38671
1370381_75050_38671,6776216,794,783,488,11,75050,38671
1370381_75050_38671,6776217,794,783,488,11,75050,38671
1370381_75050_38671,6776746,794,783,488,11,75050,38671
1370423_76131_36205,6775825,1200,1141,731,59,76131,36205
1370542_76140_30161,6776161,1300,1460,925,-160,76140,30161
1371001_77303_76504,6776580,500,404,171,96,77303,76504
1371257_37064_39701,6776873,550,407,245,143,37064,39701
1371939_30601_31639,6772446,500,804,499,-304,30601,31639
1371939_30601_35630,6775980,720,548,334,172,30601,35630
1372029_29472_41701,6777932,850,714,428,136,29472,41701
1372029_29472_30354,6777846,695,514,286,181,29472,30354
1372029_29472_30354,6777847,695,514,286,181,29472,30354
1372132_29708_32097,6768257,1397,586,355,811,29708,32097
1372132_29708_32097,6767618,1397,586,355,811,29708,32097
1372132_29708_32097,6769720,1397,586,355,811,29708,32097
1372132_29708_32097,6771430,1397,586,355,811,29708,32097
1372219_30339_38671,6775087,707,673,381,34,30339,38671
1372219_30339_38671,6775761,707,673,381,34,30339,38671
1372236_30281_28360,6777650,670,560,338,110,30281,28360
1372852_72301_42134,6771947,800,443,266,357,72301,42134
1372855_38017_39232,6769145,700,378,232,322,38017,39232
1372855_38017_70123,6776605,950,659,411,291,38017,70123
1372855_38017_37918,6777639,900,632,396,268,38017,37918
1373071_30253_37804,6773456,771,458,268,313,30253,37804
1373241_40422_30318,6777192,1160,638,385,522,40422,30318
1373744_77013_77007,6763029,290,49,12,241,77013,77007
1373744_77013_77007,6764611,290,49,12,241,77013,77007
1373744_77013_70501,6767695,911,403,218,509,77013,70501
1373744_77013_77007,6764618,290,49,12,241,77013,77007
1373744_77013_77007,6764622,290,49,12,241,77013,77007
1373744_77013_77007,6764625,290,49,12,241,77013,77007
1373744_77013_77007,6764661,290,49,12,241,77013,77007
1373744_77013_77007,6764667,290,49,12,241,77013,77007
1373744_77013_77007,6765218,290,49,12,241,77013,77007
1373744_77013_77007,6765223,290,49,12,241,77013,77007
1373744_77013_77007,6765225,290,49,12,241,77013,77007
1373744_77013_77007,6767693,290,49,12,241,77013,77007
1373744_77013_77007,6767732,290,49,12,241,77013,77007
1373744_77013_77007,6767760,290,49,12,241,77013,77007
1373744_77013_77007,6767771,290,49,12,241,77013,77007
1373744_77013_77007,6768222,290,49,12,241,77013,77007
1373744_77013_70501,6771238,911,403,218,509,77013,70501
1373744_77013_77007,6770544,290,49,12,241,77013,77007
1373744_77013_77007,6769205,290,49,12,241,77013,77007
1373744_77013_77007,6767736,290,49,12,241,77013,77007
1373744_77013_77007,6768238,290,49,12,241,77013,77007
1373744_77013_77007,6769187,290,49,12,241,77013,77007
1373744_77013_77007,6772239,290,49,12,241,77013,77007
1373744_77013_70501,6773421,911,403,218,509,77013,70501
1373744_77013_77007,6770547,290,49,12,241,77013,77007
1373744_77013_77007,6770552,290,49,12,241,77013,77007
1373744_77013_77007,6770556,290,49,12,241,77013,77007
1373744_77013_77007,6772224,290,49,12,241,77013,77007
1373744_77013_77007,6770585,290,49,12,241,77013,77007
1373744_77013_77007,6770588,290,49,12,241,77013,77007
1373744_77013_77007,6769199,290,49,12,241,77013,77007
1373744_77013_77007,6771210,290,49,12,241,77013,77007
1373744_77013_70501,6776090,911,403,218,509,77013,70501
1373744_77013_77007,6775134,290,49,12,241,77013,77007
1373744_77013_77007,6775139,290,49,12,241,77013,77007
1373744_77013_77007,6772240,290,49,12,241,77013,77007
1373744_77013_77007,6772243,290,49,12,241,77013,77007
1373744_77013_77007,6776089,290,49,12,241,77013,77007
1373744_77013_70501,6777687,911,403,218,509,77013,70501
1373857_61242_37160,6770828,1080,981,597,99,61242,37160
1375442_29070_30721,6775964,600,553,345,47,29070,30721
1375940_38834_37334,6777091,575,245,148,330,38834,37334
1376097_38863_30106,6774097,700,522,287,178,38863,30106
1376179_29420_28658,6769009,617,410,245,207,29420,28658
1376882_38118_38017,6764977,328,96,29,233,38118,38017
1376882_38118_77017,6767486,1599,1021,606,578,38118,77017
1376882_38118_38017,6768977,328,96,29,233,38118,38017
1376882_38118_38017,6768108,328,96,29,233,38118,38017
1376882_38118_77017,6768978,1599,1021,606,578,38118,77017
1376882_38118_38017,6767851,328,96,29,233,38118,38017
1376882_38118_39042,6767489,1002,403,223,600,38118,39042
1376882_38118_39042,6768104,1002,403,223,600,38118,39042
1376882_38118_77017,6771855,1599,1021,606,578,38118,77017
1376882_38118_38017,6771377,328,96,29,233,38118,38017
1376882_38118_77017,6773150,1599,1021,606,578,38118,77017
1376882_38118_39042,6770880,1002,403,223,600,38118,39042
1376882_38118_38017,6771359,328,96,29,233,38118,38017
1376882_38118_39042,6771867,1002,403,223,600,38118,39042
1376882_38118_39042,6771865,1002,403,223,600,38118,39042
1376882_38118_38017,6772420,328,96,29,233,38118,38017
1376882_38118_38017,6772418,328,96,29,233,38118,38017
1376882_38118_77017,6774190,1599,1021,606,578,38118,77017
1376882_38118_38017,6774217,328,96,29,233,38118,38017
1376882_38118_38017,6774216,328,96,29,233,38118,38017
1376882_38118_77017,6776039,1599,1021,606,578,38118,77017
1376882_38118_38017,6775492,328,96,29,233,38118,38017
1376882_38118_70611,6776028,1613,839,511,774,38118,70611
1376882_38118_77017,6776926,1599,1021,606,578,38118,77017
1376882_38118_77705,6776934,1975,940,571,1035,38118,77705
1376882_38118_77017,6777397,1599,1021,606,578,38118,77017
1377212_31794_29059,6778847,600,456,279,144,31794,29059
1377336_29209_31021,6771272,560,289,169,271,29209,31021
1377519_30045_28105,6767717,933,432,236,501,30045,28105
1377519_30045_37208,6768902,901,449,267,452,30045,37208
1377519_30045_31405,6767175,924,501,288,423,30045,31405
1377519_30045_27516,6770101,904,598,361,306,30045,27516
1377519_30045_29486,6769504,870,541,332,329,30045,29486
1377519_30045_35242,6772201,849,373,180,476,30045,35242
1377519_30045_28208,6771825,927,394,216,533,30045,28208
1377519_30045_37055,6771290,1157,581,309,576,30045,37055
1377519_30045_27560,6772221,903,600,372,303,30045,27560
1377519_30045_37167,6772499,884,544,287,340,30045,37167
1377519_30045_37932,6774272,880,409,239,471,30045,37932
1377519_30045_37932,6774271,880,409,239,471,30045,37932
1377519_30045_37421,6773945,754,483,135,271,30045,37421
1377519_30045_27705,6776839,887,634,388,253,30045,27705
1378224_30549_28546,6773932,1914,908,486,1006,30549,28546
1378224_30549_27701,6775294,1650,1012,476,638,30549,27701
1378235_30336_28269,6771702,1168,514,269,653,30336,28269
1378235_30336_75227,6771704,2495,1268,806,1227,30336,75227
1378235_30336_35806,6770324,1250,459,229,791,30336,35806
1378235_30336_46075,6774037,1300,928,564,372,30336,46075
1378235_30336_46075,6774180,1300,928,564,372,30336,46075
1378235_30336_37013,6775288,1205,522,297,684,30336,37013
1378235_30336_37013,6775287,1205,522,297,684,30336,37013
1378235_30336_35806,6776662,1250,459,229,791,30336,35806
1378235_30336_28269,6777263,1168,514,269,653,30336,28269
1378235_30336_70123,6777954,1754,884,481,870,30336,70123
1378235_30336_35806,6778490,1250,459,229,791,30336,35806
1378235_30336_37013,6778492,1205,522,297,684,30336,37013
1378651_28609_38141,6775230,1040,955,596,85,28609,38141
1378651_28609_30294,6776003,1080,442,275,638,28609,30294
1379401_32256_23230,6768126,1240,990,599,250,32256,23230
1379617_38301_37814,6768694,997,586,361,410,38301,37814
1379617_38301_37814,6771546,997,586,361,410,38301,37814
1379617_38301_37814,6772249,997,586,361,410,38301,37814
1379617_38301_37814,6777227,997,586,361,410,38301,37814
1379698_70001_35004,6768084,978,612,376,366,70001,35004
1379698_70001_35004,6768535,978,612,376,366,70001,35004
1379698_70001_35004,6768986,978,612,376,366,70001,35004
1379698_70001_35004,6769586,978,612,376,366,70001,35004
1379698_70001_35004,6772076,978,612,376,366,70001,35004
1379698_70001_35004,6772090,978,612,376,366,70001,35004
1379698_70001_35004,6772455,978,612,376,366,70001,35004
1379698_70001_35004,6772452,978,612,376,366,70001,35004
1379698_70001_35004,6772461,978,612,376,366,70001,35004
1379698_70001_35004,6775506,978,612,376,366,70001,35004
1379698_70001_35004,6775505,978,612,376,366,70001,35004
1379698_70001_35004,6776860,978,612,376,366,70001,35004
1380062_30103_31302,6775554,650,552,320,98,30103,31302
1380062_30103_31302,6775551,650,552,320,98,30103,31302
1380062_30103_31302,6775548,650,552,320,98,30103,31302
1380062_30103_31302,6776480,650,552,320,98,30103,31302
1380062_30103_31302,6776479,650,552,320,98,30103,31302
1380471_23231_30294,6768737,1113,892,547,221,23231,30294
1380471_23231_30294,6775787,1113,892,547,221,23231,30294
1380527_37087_40118,6777125,650,297,153,353,37087,40118
1380674_38141_29340,6768258,1165,953,581,212,38141,29340
1380742_72401_45215,6777955,1000,778,487,222,72401,45215
1381152_77477_75247,6773528,650,421,258,229,77477,75247
1381152_77477_40213,6777200,1875,1518,975,357,77477,40213
1381211_24523_28208,6777230,550,371,223,179,24523,28208
1381211_24523_28208,6777480,550,371,223,179,24523,28208
1381279_38301_30253,6766033,1121,680,418,441,38301,30253
1381279_38301_30253,6766035,1121,680,418,441,38301,30253
1381279_38301_30253,6766039,1121,680,418,441,38301,30253
1381279_38301_30253,6766037,1121,680,418,441,38301,30253
1381279_38301_30253,6766041,1121,680,418,441,38301,30253
1381279_38301_30253,6766040,1121,680,418,441,38301,30253
1381279_38301_30253,6768444,1121,680,418,441,38301,30253
1381279_38301_30253,6768442,1121,680,418,441,38301,30253
1381279_38301_30253,6768446,1121,680,418,441,38301,30253
1381279_38301_30253,6768445,1121,680,418,441,38301,30253
1381279_38301_30253,6768448,1121,680,418,441,38301,30253
1381279_38301_30253,6768447,1121,680,418,441,38301,30253
1381279_38301_30253,6768449,1121,680,418,441,38301,30253
1381279_38301_30253,6768450,1121,680,418,441,38301,30253
1381279_38301_30253,6769319,1121,680,418,441,38301,30253
1381279_38301_30253,6771887,1121,680,418,441,38301,30253
1381279_38301_30253,6771814,1121,680,418,441,38301,30253
1381279_38301_30253,6771815,1121,680,418,441,38301,30253
1381279_38301_30253,6773112,1121,680,418,441,38301,30253
1381279_38301_30253,6773114,1121,680,418,441,38301,30253
1381279_38301_30253,6773116,1121,680,418,441,38301,30253
1381279_38301_30253,6773115,1121,680,418,441,38301,30253
1381279_38301_30253,6773117,1121,680,418,441,38301,30253
1381279_38301_30253,6773118,1121,680,418,441,38301,30253
1381279_38301_30253,6773119,1121,680,418,441,38301,30253
1381279_38301_30253,6774479,1121,680,418,441,38301,30253
1381279_38301_30253,6773120,1121,680,418,441,38301,30253
1381279_38301_30253,6774480,1121,680,418,441,38301,30253
1381279_38301_30253,6775121,1121,680,418,441,38301,30253
1381279_38301_30253,6775366,1121,680,418,441,38301,30253
1381279_38301_30253,6775123,1121,680,418,441,38301,30253
1381279_38301_30253,6775140,1121,680,418,441,38301,30253
1381279_38301_30253,6775192,1121,680,418,441,38301,30253
1381279_38301_30253,6775193,1121,680,418,441,38301,30253
1381279_38301_30253,6775194,1121,680,418,441,38301,30253
1381279_38301_30253,6775195,1121,680,418,441,38301,30253
1381279_38301_30253,6776699,1121,680,418,441,38301,30253
1381279_38301_30253,6776700,1121,680,418,441,38301,30253
1381279_38301_30253,6776701,1121,680,418,441,38301,30253
1381279_38301_30253,6777365,1121,680,418,441,38301,30253
1381279_38301_30253,6777240,1121,680,418,441,38301,30253
1381279_38301_30253,6777242,1121,680,418,441,38301,30253
1381279_38301_30253,6778476,1121,680,418,441,38301,30253
1382244_29301_23487,6768418,800,660,380,140,29301,23487
1382244_29301_23487,6771719,800,660,380,140,29301,23487
1382288_38019_37189,6769749,868,302,185,566,38019,37189
1382288_38019_37189,6770786,868,302,185,566,38019,37189
1382288_38019_37189,6771787,868,302,185,566,38019,37189
1382288_38019_37189,6774531,868,302,185,566,38019,37189
1382288_38019_37189,6774533,868,302,185,566,38019,37189
1382288_38019_37189,6776642,868,302,185,566,38019,37189
1382288_38019_37189,6776892,868,302,185,566,38019,37189
1382288_38019_37189,6776893,868,302,185,566,38019,37189
1382288_38019_37189,6776894,868,302,185,566,38019,37189
1383039_30120_29303,6769125,600,342,208,258,30120,29303
1383039_30120_40422,6771835,600,707,349,-107,30120,40422
1383080_37406_28655,6771042,630,479,282,151,37406,28655
1383217_28201_27409,6765703,1121,216,95,905,28201,27409
1383217_28201_27703,6769131,782,296,146,486,28201,27703
1383217_28201_29650,6769132,910,230,91,679,28201,29650
1383217_28201_27409,6771408,1121,216,95,905,28201,27409
1383217_28201_27703,6771079,782,296,146,486,28201,27703
1383217_28201_27703,6776469,782,296,146,486,28201,27703
1383217_28201_29650,6776463,910,230,91,679,28201,29650
1383249_31709_35646,6768876,700,538,321,162,31709,35646
1383249_31709_28334,6773725,911,760,460,151,31709,28334
1383249_31709_28334,6773685,911,760,460,151,31709,28334
1383249_31709_28334,6773726,911,760,460,151,31709,28334
1383249_31709_28334,6777223,911,760,460,151,31709,28334
1383439_24153_37701,6768593,735,455,279,280,24153,37701
1383512_30260_35611,6774068,587,507,274,80,30260,35611
1383541_30071_29483,6770946,796,493,306,303,30071,29483
1383541_30071_29483,6771459,796,493,306,303,30071,29483
1384015_35111_37405,6767353,651,299,176,352,35111,37405
1384015_35111_37405,6767360,651,299,176,352,35111,37405
1384015_35111_37405,6770319,651,299,176,352,35111,37405
1384015_35111_37405,6770313,651,299,176,352,35111,37405
1384015_35111_37405,6770317,651,299,176,352,35111,37405
1384015_35111_37405,6770316,651,299,176,352,35111,37405
1384015_35111_35772,6773021,701,256,153,445,35111,35772
1384015_35111_35772,6774041,701,256,153,445,35111,35772
1384015_35111_35772,6773019,701,256,153,445,35111,35772
1384015_35111_35772,6773024,701,256,153,445,35111,35772
1384015_35111_35772,6774323,701,256,153,445,35111,35772
1384015_35111_35772,6775743,701,256,153,445,35111,35772
1384015_35111_35772,6775744,701,256,153,445,35111,35772
1384015_35111_35772,6775747,701,256,153,445,35111,35772
1384015_35111_35772,6775745,701,256,153,445,35111,35772
1384015_35111_35772,6776966,701,256,153,445,35111,35772
1384015_35111_35772,6776970,701,256,153,445,35111,35772
1384015_35111_35772,6776968,701,256,153,445,35111,35772
1384111_30720_28804,6769210,910,422,227,487,30720,28804
1384111_30720_28804,6772220,910,422,227,487,30720,28804
1384281_31408_37087,6766531,1360,859,517,501,31408,37087
1384281_31408_37087,6766533,1360,859,517,501,31408,37087
1384281_31408_37087,6768951,1360,859,517,501,31408,37087
1384281_31408_37087,6768950,1360,859,517,501,31408,37087
1384281_31408_37087,6771416,1360,859,517,501,31408,37087
1384281_31408_37087,6771415,1360,859,517,501,31408,37087
1384281_31408_37087,6773605,1360,859,517,501,31408,37087
1384281_31408_37087,6776264,1360,859,517,501,31408,37087
1384281_31408_37087,6776268,1360,859,517,501,31408,37087
1384281_31408_37087,6776260,1360,859,517,501,31408,37087
1384518_30260_28704,6769064,600,534,238,66,30260,28704
1384518_30260_37211,6769325,675,445,264,230,30260,37211
1384518_30260_29406,6769324,725,638,343,87,30260,29406
1384518_30260_71107,6769323,1475,1098,614,377,30260,71107
1384518_30260_28214,6769616,600,481,256,119,30260,28214
1384518_30260_36104,6770999,600,312,176,288,30260,36104
1384518_30260_35203,6771001,600,340,188,260,30260,35203
1384518_30260_38141,6770944,762,680,395,82,30260,38141
1384518_30260_27215,6772094,700,595,371,105,30260,27215
1384518_30260_28403,6772089,810,680,421,130,30260,28403
1384518_30260_28201,6773161,600,558,320,42,30260,28201
1384518_30260_35758,6773295,600,379,221,221,30260,35758
1384518_30260_37416,6773298,500,239,137,261,30260,37416
1384518_30260_31008,6775207,500,198,107,302,30260,31008
1384518_30260_27045,6775340,686,553,342,133,30260,27045
1384518_30260_28213,6775613,600,442,256,158,30260,28213
1384518_30260_28311,6776075,800,650,379,150,30260,28311
1384518_30260_27893,6776076,757,727,456,30,30260,27893
1384518_30260_28403,6776482,810,680,421,130,30260,28403
1384537_30223_37210,6770263,705,526,292,179,30223,37210
1384537_30223_32254,6775132,890,554,315,336,30223,32254
1384692_27360_37921,6773422,535,470,289,65,27360,37921
1384964_29687_35124,6775740,640,779,487,-139,29687,35124
1385401_30132_29418,6770252,690,568,358,122,30132,29418
1385428_28504_37146,6768607,1100,1093,687,7,28504,37146
1385503_30705_38118,6777446,1037,697,358,340,30705,38118
1385680_43137_41018,6767645,571,218,123,353,43137,41018
1385680_43137_41018,6770592,571,218,123,353,43137,41018
1385680_43137_45242,6767642,810,185,106,625,43137,45242
1385680_43137_41018,6771109,571,218,123,353,43137,41018
1385680_43137_45242,6773409,810,185,106,625,43137,45242
1385680_43137_41018,6773448,571,218,123,353,43137,41018
1385685_28658_29577,6768374,560,394,231,166,28658,29577
1385685_28658_29577,6768386,560,394,231,166,28658,29577
1385685_28658_35206,6776411,780,675,402,105,28658,35206
1385701_28637_37363,6769203,695,476,284,219,28637,37363
1385758_41048_38574,6768285,937,550,331,387,41048,38574
1385758_41048_38574,6771427,937,550,331,387,41048,38574
1385758_41048_22802,6776182,995,751,445,244,41048,22802
1385772_28170_23875,6771421,670,563,330,107,28170,23875
1385772_28170_23301,6776978,920,747,431,173,28170,23301
1385841_38506_39402,6768003,1007,805,480,202,38506,39402
1386201_23231_27871,6773921,525,282,159,243,23231,27871
1386201_23231_27871,6776070,525,282,159,243,23231,27871
1386201_23231_27871,6776074,525,282,159,243,23231,27871
1386287_37321_30004,6769556,540,303,173,237,37321,30004
1386287_37321_30004,6771643,540,303,173,237,37321,30004
1386287_37321_30004,6775597,540,303,173,237,37321,30004
1386542_29108_30518,6769479,757,330,188,427,29108,30518
1386542_29108_30518,6769480,757,330,188,427,29108,30518
1386542_29108_30518,6769481,757,330,188,427,29108,30518
1386542_29108_30518,6772343,757,330,188,427,29108,30518
1386542_29108_30518,6772346,757,330,188,427,29108,30518
1386673_75007_77040,6773592,550,488,257,62,75007,77040
1386828_29334_28732,6767578,300,132,58,168,29334,28732
1386828_29334_28732,6767576,300,132,58,168,29334,28732
1386859_30549_77484,6763583,2497,1402,901,1095,30549,77484
1386859_30549_77484,6767100,2497,1402,901,1095,30549,77484
1386859_30549_77484,6767196,2497,1402,901,1095,30549,77484
1386859_30549_77484,6767197,2497,1402,901,1095,30549,77484
1386859_30549_77484,6767273,2497,1402,901,1095,30549,77484
1386859_30549_77484,6767205,2497,1402,901,1095,30549,77484
1386859_30549_77484,6767199,2497,1402,901,1095,30549,77484
1386859_30549_27407,6770770,1011,788,335,223,30549,27407
1386859_30549_27603,6773599,1040,823,362,217,30549,27603
1387012_75172_75006,6765112,722,138,49,584,75172,75006
1387101_22942_37760,6773310,650,668,393,-18,22942,37760
1387101_22942_37760,6773338,650,668,393,-18,22942,37760
1387101_22942_37760,6773342,650,668,393,-18,22942,37760
1387101_22942_37760,6773340,650,668,393,-18,22942,37760
1387101_22942_37760,6773350,650,668,393,-18,22942,37760
1387162_27215_40213,6766183,1459,852,515,606,27215,40213
1387162_27215_29715,6767127,1221,254,149,967,27215,29715
1387162_27215_30336,6765765,1397,590,371,807,27215,30336
1387162_27215_29003,6770539,1224,475,285,748,27215,29003
1387162_27215_40213,6773065,1459,852,515,606,27215,40213
1387162_27215_28092,6771027,1080,247,147,833,27215,28092
1387162_27215_40213,6774048,1459,852,515,606,27215,40213
