KEY,trip_id,trip_revenue,trip_cost,trip_distance,trip_orgn_zip,trip_dst_zip,MARGIN_RANK,must_take_flag,deadhead_cost,tour_id,tour_position,prior_two_trips,next_two_trips,prior_zip,next_zip,accepted
TROPICANA MANU-Ast/34208/7305,2982537,2322,2819,1197,34208,07305,48,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982448,2322,2819,1197,34208,07305,49,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982505,2322,2819,1197,34208,07305,50,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982506,2322,2819,1197,34208,07305,51,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982510,2322,2819,1197,34208,07305,52,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982519,2322,2819,1197,34208,07305,53,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982512,2322,2819,1197,34208,07305,54,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982511,2322,2819,1197,34208,07305,55,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982499,2322,2819,1197,34208,07305,56,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982507,2322,2819,1197,34208,07305,57,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982513,2322,2819,1197,34208,07305,58,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982515,2322,2819,1197,34208,07305,59,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982514,2322,2819,1197,34208,07305,60,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982501,2322,2819,1197,34208,07305,61,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982395,2322,2819,1197,34208,07305,62,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982439,2322,2819,1197,34208,07305,63,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982390,2322,2819,1197,34208,07305,64,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982502,2322,2819,1197,34208,07305,65,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982516,2322,2819,1197,34208,07305,66,False,,,,,,,,0
TROPICANA MANU-Ast/7305/14086,2982581,1174,939,361,07305,14086,1,False,,,,,,,,0
